"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"PPL (Push)","Feb 18, 2026, 6:48 PM","Feb 18, 2026, 7:31 PM","","Chest Press (Machine)",,"",1,"failure",80,15,,,
"PPL (Push)","Feb 18, 2026, 6:48 PM","Feb 18, 2026, 7:31 PM","","Crunch (Machine)",,"",0,"failure",90,13,,,
"PPL (Push)","Feb 18, 2026, 6:48 PM","Feb 18, 2026, 7:31 PM","","Crunch (Machine)",,"",1,"failure",90,15,,,
"PPL (Push)","Feb 18, 2026, 6:48 PM","Feb 18, 2026, 7:31 PM","","Single Arm Triceps Pushdown (Cable)",,"",0,"warmup",11.34,12,,,
"PPL (Push)","Feb 18, 2026, 6:48 PM","Feb 18, 2026, 7:31 PM","","Single Arm Triceps Pushdown (Cable)",,"",1,"failure",9.98,4,,,
"PPL (Push)","Feb 18, 2026, 6:48 PM","Feb 18, 2026, 7:31 PM","","Single Arm Triceps Pushdown (Cable)",,"",2,"failure",9.07,4,,,
"PPL (Push)","Feb 18, 2026, 6:48 PM","Feb 18, 2026, 7:31 PM","","Lateral Raise (Cable)",,"",0,"failure",15,5,,,
"PPL (Push)","Feb 18, 2026, 6:48 PM","Feb 18, 2026, 7:31 PM","","Lateral Raise (Cable)",,"",1,"failure",10,10,,,
"PPL (Push)","Feb 18, 2026, 6:48 PM","Feb 18, 2026, 7:31 PM","","Lateral Raise (Cable)",,"",2,"failure",10,7,,,
"PPL (Push)","Feb 13, 2026, 10:16 AM","Feb 13, 2026, 11:31 AM","","Butterfly (Pec Deck)",,"",0,"warmup",80,8,,,
"PPL (Push)","Feb 13, 2026, 10:16 AM","Feb 13, 2026, 11:31 AM","","Seated Shoulder Press (Machine)",,"",0,"warmup",50,10,,,
"PPL (Push)","Feb 13, 2026, 10:16 AM","Feb 13, 2026, 11:31 AM","","Seated Shoulder Press (Machine)",,"",1,"failure",60,8,,,
"PPL (Push)","Feb 13, 2026, 10:16 AM","Feb 13, 2026, 11:31 AM","","Lateral Raise (Cable)",,"",0,"failure",10,8,,,
"PPL (Push)","Feb 13, 2026, 10:16 AM","Feb 13, 2026, 11:31 AM","","Lateral Raise (Cable)",,"",1,"failure",10,7,,,
"PPL (Push)","Feb 13, 2026, 10:16 AM","Feb 13, 2026, 11:31 AM","","Lateral Raise (Cable)",,"",2,"failure",3,0,,,
"PPL (Push)","Feb 11, 2026, 6:56 PM","Feb 11, 2026, 7:43 PM","","Butterfly (Pec Deck)",,"",0,"warmup",120,9,,,
"PPL (Push)","Feb 11, 2026, 6:56 PM","Feb 11, 2026, 7:43 PM","","Butterfly (Pec Deck)",,"",1,"failure",115,6,,,
"PPL (Push)","Feb 11, 2026, 6:56 PM","Feb 11, 2026, 7:43 PM","","Lateral Raise (Dumbbell)",,"",0,"failure",17.5,8,,,
"PPL (Push)","Feb 11, 2026, 6:56 PM","Feb 11, 2026, 7:43 PM","","Lateral Raise (Dumbbell)",,"",1,"dropset",12.5,3,,,
"PPL (Push)","Feb 11, 2026, 6:56 PM","Feb 11, 2026, 7:43 PM","","Lateral Raise (Dumbbell)",,"",2,"failure",12.5,9,,,
"PPL (Push)","Feb 11, 2026, 6:56 PM","Feb 11, 2026, 7:43 PM","","Triceps Pushdown",,"",0,"normal",44.09,19,,,
"PPL (Push)","Feb 11, 2026, 6:56 PM","Feb 11, 2026, 7:43 PM","","Triceps Pushdown",,"",1,"failure",55.12,8,,,
"PPL (Push)","Feb 11, 2026, 6:56 PM","Feb 11, 2026, 7:43 PM","","Seated Shoulder Press (Machine)",,"",0,"warmup",80,7,,,
"PPL (Push)","Feb 11, 2026, 6:56 PM","Feb 11, 2026, 7:43 PM","","Seated Shoulder Press (Machine)",,"",1,"failure",80,9,,,
"PPL (Push)","Feb 11, 2026, 6:56 PM","Feb 11, 2026, 7:43 PM","","Crunch (Machine)",,"",0,"failure",100,12,,,
"PPL (Push)","Feb 11, 2026, 6:56 PM","Feb 11, 2026, 7:43 PM","","Crunch (Machine)",,"",1,"failure",85,22,,,
"PPL (Push)","Feb 11, 2026, 6:56 PM","Feb 11, 2026, 7:43 PM","","Crunch (Machine)",,"",2,"failure",80,8,,,
"PPL (Push)","Feb 11, 2026, 6:56 PM","Feb 11, 2026, 7:43 PM","","Deltoid Raise",,"",0,"failure",60,9,,,
"PPL (Push)","Feb 11, 2026, 6:56 PM","Feb 11, 2026, 7:43 PM","","Deltoid Raise",,"",1,"failure",60,9,,,
"PPL (Push)","Feb 11, 2026, 6:56 PM","Feb 11, 2026, 7:43 PM","","Single Arm Triceps Pushdown (Cable)",,"",0,"failure",10,8,,,
"PPL (Push)","Feb 11, 2026, 6:56 PM","Feb 11, 2026, 7:43 PM","","Single Arm Triceps Pushdown (Cable)",,"",1,"failure",15,6,,,
"Legs/ lower","Feb 10, 2026, 8:13 PM","Feb 10, 2026, 8:56 PM","","Leg Extension (Machine)",,"",0,"failure",170,7,,,
"Legs/ lower","Feb 10, 2026, 8:13 PM","Feb 10, 2026, 8:56 PM","","Leg Extension (Machine)",,"",1,"failure",145,10,,,
"Legs/ lower","Feb 10, 2026, 8:13 PM","Feb 10, 2026, 8:56 PM","","Seated Calf Raise",,"",0,"failure",70,8,,,
"Legs/ lower","Feb 10, 2026, 8:13 PM","Feb 10, 2026, 8:56 PM","","Seated Calf Raise",,"",1,"failure",70,10,,,
"Legs/ lower","Feb 10, 2026, 8:13 PM","Feb 10, 2026, 8:56 PM","","Seated Calf Raise",,"",2,"normal",70,10,,,
"Legs/ lower","Feb 10, 2026, 8:13 PM","Feb 10, 2026, 8:56 PM","","Stair Machine (Floors)",,"",0,"normal",,,,600,
"Legs/ lower","Feb 10, 2026, 8:13 PM","Feb 10, 2026, 8:56 PM","","Lying Leg Curl (Machine)",,"",0,"warmup",90,8,,,
"Legs/ lower","Feb 10, 2026, 8:13 PM","Feb 10, 2026, 8:56 PM","","Lying Leg Curl (Machine)",,"",1,"failure",85,9,,,
"Legs/ lower","Feb 10, 2026, 8:13 PM","Feb 10, 2026, 8:56 PM","","Hip Adduction (Machine)",,"",0,"failure",90,8,,,
"Legs/ lower","Feb 10, 2026, 8:13 PM","Feb 10, 2026, 8:56 PM","","Hip Adduction (Machine)",,"",1,"failure",110,11,,,
"PPL - (Pull)","Feb 7, 2026, 3:47 PM","Feb 7, 2026, 4:52 PM","","Lat Pulldown (Cable)",,"",0,"failure",115,8,,,
"PPL - (Pull)","Feb 7, 2026, 3:47 PM","Feb 7, 2026, 4:52 PM","","Lat Pulldown (Cable)",,"",1,"failure",115,8,,,
"PPL - (Pull)","Feb 7, 2026, 3:47 PM","Feb 7, 2026, 4:52 PM","","Seated Row (Machine)",,"",0,"failure",120,8,,,
"PPL - (Pull)","Feb 7, 2026, 3:47 PM","Feb 7, 2026, 4:52 PM","","Seated Row (Machine)",,"",1,"failure",130,7,,,
"PPL - (Pull)","Feb 7, 2026, 3:47 PM","Feb 7, 2026, 4:52 PM","","Back Extension (Weighted Hyperextension)",,"",0,"failure",45,6,,,
"PPL - (Pull)","Feb 7, 2026, 3:47 PM","Feb 7, 2026, 4:52 PM","","Back Extension (Weighted Hyperextension)",,"",1,"failure",45,7,,,
"PPL - (Pull)","Feb 7, 2026, 3:47 PM","Feb 7, 2026, 4:52 PM","","Triceps Pushdown",,"",0,"failure",50,7,,,
"PPL - (Pull)","Feb 7, 2026, 3:47 PM","Feb 7, 2026, 4:52 PM","","Triceps Pushdown",,"",1,"failure",55,7,,,
"PPL - (Pull)","Feb 7, 2026, 3:47 PM","Feb 7, 2026, 4:52 PM","","Seated Shoulder Press (Machine)",,"",0,"failure",50,8,,,
"PPL - (Pull)","Feb 7, 2026, 3:47 PM","Feb 7, 2026, 4:52 PM","","Seated Shoulder Press (Machine)",,"",1,"failure",50,8,,,
"PPL - (Pull)","Feb 7, 2026, 3:47 PM","Feb 7, 2026, 4:52 PM","","Triceps Pushdown",,"",0,"failure",50,8,,,
"PPL - (Pull)","Feb 7, 2026, 3:47 PM","Feb 7, 2026, 4:52 PM","","Triceps Pushdown",,"",1,"failure",55,8,,,
"PPL (Push)","Feb 5, 2026, 6:25 PM","Feb 5, 2026, 7:19 PM","","Lateral Raise (Dumbbell)",,"",0,"warmup",17.5,7,,,
"PPL (Push)","Feb 5, 2026, 6:25 PM","Feb 5, 2026, 7:19 PM","","Lateral Raise (Dumbbell)",,"",1,"failure",18,8,,,
"PPL (Push)","Feb 5, 2026, 6:25 PM","Feb 5, 2026, 7:19 PM","","Triceps Pushdown",,"",0,"failure",55,10,,,
"PPL (Push)","Feb 5, 2026, 6:25 PM","Feb 5, 2026, 7:19 PM","","Triceps Pushdown",,"",1,"failure",50,7,,,
"PPL (Push)","Feb 5, 2026, 6:25 PM","Feb 5, 2026, 7:19 PM","","Shoulder Press (Dumbbell)",,"",0,"failure",30,6,,,
"PPL (Push)","Feb 5, 2026, 6:25 PM","Feb 5, 2026, 7:19 PM","","Chest Press (Machine)",,"",0,"warmup",110,8,,,
"PPL (Push)","Feb 5, 2026, 6:25 PM","Feb 5, 2026, 7:19 PM","","Chest Press (Machine)",,"",1,"normal",120,6,,,
"PPL (Push)","Feb 5, 2026, 6:25 PM","Feb 5, 2026, 7:19 PM","","Leg Raise Parallel Bars",,"",0,"warmup",,15,,,
"PPL (Push)","Feb 5, 2026, 6:25 PM","Feb 5, 2026, 7:19 PM","","Leg Raise Parallel Bars",,"",1,"normal",,15,,,
"PPL (Push)","Feb 5, 2026, 6:25 PM","Feb 5, 2026, 7:19 PM","","Stair Machine (Floors)",,"",0,"normal",,,,600,
"Legs/ lower","Feb 3, 2026, 3:32 PM","Feb 3, 2026, 4:04 PM","","Leg Extension (Machine)",,"",0,"failure",150,10,,,
"Legs/ lower","Feb 3, 2026, 3:32 PM","Feb 3, 2026, 4:04 PM","","Leg Extension (Machine)",,"",1,"failure",160,8,,,
"Legs/ lower","Feb 3, 2026, 3:32 PM","Feb 3, 2026, 4:04 PM","","Seated Leg Curl (Machine)",,"",0,"warmup",110,8,,,
"Legs/ lower","Feb 3, 2026, 3:32 PM","Feb 3, 2026, 4:04 PM","","Seated Leg Curl (Machine)",,"",1,"failure",130,8,,,
"Legs/ lower","Feb 3, 2026, 3:32 PM","Feb 3, 2026, 4:04 PM","","Seated Calf Raise",,"",0,"failure",90,7,,,
"Legs/ lower","Feb 3, 2026, 3:32 PM","Feb 3, 2026, 4:04 PM","","Seated Calf Raise",,"",1,"normal",45,12,,,
"PPL - (Pull)","Feb 1, 2026, 3:10 PM","Feb 1, 2026, 4:11 PM","","Lat Pulldown (Cable)",,"",0,"failure",145,8,,,
"PPL - (Pull)","Feb 1, 2026, 3:10 PM","Feb 1, 2026, 4:11 PM","","Lat Pulldown (Cable)",,"",1,"failure",130,6,,,
"PPL - (Pull)","Feb 1, 2026, 3:10 PM","Feb 1, 2026, 4:11 PM","","Seated Row (Machine)",,"",0,"warmup",120,8,,,
"PPL - (Pull)","Feb 1, 2026, 3:10 PM","Feb 1, 2026, 4:11 PM","","Seated Row (Machine)",,"",1,"normal",157,8,,,
"PPL - (Pull)","Feb 1, 2026, 3:10 PM","Feb 1, 2026, 4:11 PM","","Back Extension (Weighted Hyperextension)",,"",0,"normal",45,8,,,
"PPL - (Pull)","Feb 1, 2026, 3:10 PM","Feb 1, 2026, 4:11 PM","","Back Extension (Weighted Hyperextension)",,"",1,"normal",45,8,,,
"PPL - (Pull)","Feb 1, 2026, 3:10 PM","Feb 1, 2026, 4:11 PM","","Decline Crunch (Weighted)",,"",0,"normal",25,8,,,
"PPL - (Pull)","Feb 1, 2026, 3:10 PM","Feb 1, 2026, 4:11 PM","","Rear Delt Reverse Fly (Machine)",,"",0,"warmup",60,5,,,
"Legs/ lower","Jan 30, 2026, 6:04 PM","Jan 30, 2026, 7:03 PM","","Seated Leg Curl (Machine)",,"",0,"failure",60,10,,,
"Legs/ lower","Jan 30, 2026, 6:04 PM","Jan 30, 2026, 7:03 PM","","Seated Leg Curl (Machine)",,"",1,"failure",90,8,,,
"Legs/ lower","Jan 30, 2026, 6:04 PM","Jan 30, 2026, 7:03 PM","","Hip Abduction (Machine)",,"",0,"failure",90,10,,,
"Legs/ lower","Jan 30, 2026, 6:04 PM","Jan 30, 2026, 7:03 PM","","Hip Abduction (Machine)",,"",1,"failure",110,8,,,
"Legs/ lower","Jan 30, 2026, 6:04 PM","Jan 30, 2026, 7:03 PM","","Hip Adduction (Machine)",,"",0,"failure",90,7,,,
"PPL - (Pull)","Jan 29, 2026, 3:11 PM","Jan 29, 2026, 3:37 PM","","T Bar Row",,"",0,"failure",70,8,,,
"PPL - (Pull)","Jan 29, 2026, 3:11 PM","Jan 29, 2026, 3:37 PM","","T Bar Row",,"",1,"failure",80,6,,,
"PPL - (Pull)","Jan 29, 2026, 3:11 PM","Jan 29, 2026, 3:37 PM","","T Bar Row",,"",2,"failure",70,5,,,
"PPL - (Pull)","Jan 29, 2026, 3:11 PM","Jan 29, 2026, 3:37 PM","","Seated Row (Machine)",,"",0,"failure",130,7,,,
"PPL - (Pull)","Jan 29, 2026, 3:11 PM","Jan 29, 2026, 3:37 PM","","Seated Row (Machine)",,"",1,"failure",130,6,,,
"PPL - (Pull)","Jan 29, 2026, 3:11 PM","Jan 29, 2026, 3:37 PM","","Bicep Curl (Cable)",,"",0,"normal",35,10,,,
"PPL - (Pull)","Jan 29, 2026, 3:11 PM","Jan 29, 2026, 3:37 PM","","Bicep Curl (Dumbbell)",,"",0,"failure",27.5,8,,,
"PPL - (Pull)","Jan 29, 2026, 3:11 PM","Jan 29, 2026, 3:37 PM","","Bicep Curl (Dumbbell)",,"",1,"failure",30,6,,,
"Legs/ lower","Jan 8, 2026, 5:41 PM","Jan 8, 2026, 5:56 PM","","Leg Extension (Machine)",,"",0,"failure",150,8,,,
"Legs/ lower","Jan 8, 2026, 5:41 PM","Jan 8, 2026, 5:56 PM","","Leg Extension (Machine)",,"",1,"failure",165,9,,,
"Legs/ lower","Jan 8, 2026, 5:41 PM","Jan 8, 2026, 5:56 PM","","Standing Calf Raise (Machine)",,"",0,"normal",110,7,,,
"Upper","Jan 6, 2026, 5:00 PM","Jan 6, 2026, 5:39 PM","","Seated Shoulder Press (Machine)",,"",0,"failure",80,9,,,
"Upper","Jan 6, 2026, 5:00 PM","Jan 6, 2026, 5:39 PM","","Seated Shoulder Press (Machine)",,"",1,"failure",90,6,,,
"Upper","Jan 6, 2026, 5:00 PM","Jan 6, 2026, 5:39 PM","","Bicep Curl (Dumbbell)",,"",0,"normal",30,8,,,
"Upper","Jan 6, 2026, 5:00 PM","Jan 6, 2026, 5:39 PM","","Bicep Curl (Dumbbell)",,"",1,"normal",27.5,8,,,
"Upper","Jan 6, 2026, 5:00 PM","Jan 6, 2026, 5:39 PM","","Chest Fly (Machine)",,"",0,"failure",120,6,,,
"Upper","Jan 6, 2026, 5:00 PM","Jan 6, 2026, 5:39 PM","","Chest Fly (Machine)",,"",1,"failure",110,9,,,
"Upper","Jan 6, 2026, 5:00 PM","Jan 6, 2026, 5:39 PM","","Crunch (Machine)",,"",0,"failure",100,15,,,
"Upper","Jan 6, 2026, 5:00 PM","Jan 6, 2026, 5:39 PM","","Crunch (Machine)",,"",1,"failure",100,6,,,
"Upper","Jan 6, 2026, 5:00 PM","Jan 6, 2026, 5:39 PM","","Crunch (Machine)",,"",2,"dropset",80,5,,,
"Legs/ lower","Jan 4, 2026, 5:17 PM","Jan 4, 2026, 6:59 PM","","Leg Extension (Machine)",,"",0,"warmup",140,11,,,
"Legs/ lower","Jan 4, 2026, 5:17 PM","Jan 4, 2026, 6:59 PM","","Leg Extension (Machine)",,"",1,"failure",160,5,,,
"Legs/ lower","Jan 4, 2026, 5:17 PM","Jan 4, 2026, 6:59 PM","","Leg Extension (Machine)",,"",2,"failure",160,5,,,
"Legs/ lower","Jan 4, 2026, 5:17 PM","Jan 4, 2026, 6:59 PM","","Seated Leg Curl (Machine)",,"",0,"failure",90,3,,,
"Legs/ lower","Jan 4, 2026, 5:17 PM","Jan 4, 2026, 6:59 PM","","Seated Leg Curl (Machine)",,"",1,"failure",85,5,,,
"Legs/ lower","Jan 4, 2026, 5:17 PM","Jan 4, 2026, 6:59 PM","","Seated Leg Curl (Machine)",,"",2,"failure",85,5,,,
"Legs/ lower","Jan 4, 2026, 5:17 PM","Jan 4, 2026, 6:59 PM","","Goblet Squat",,"",0,"failure",60,8,,,
"Legs/ lower","Jan 4, 2026, 5:17 PM","Jan 4, 2026, 6:59 PM","","Goblet Squat",,"",1,"failure",60,9,,,
"Legs/ lower","Jan 4, 2026, 5:17 PM","Jan 4, 2026, 6:59 PM","","Hip Adduction (Machine)",,"",0,"warmup",110,5,,,
"Legs/ lower","Jan 4, 2026, 5:17 PM","Jan 4, 2026, 6:59 PM","","Hip Adduction (Machine)",,"",1,"failure",95,7,,,
"Legs/ lower","Jan 4, 2026, 5:17 PM","Jan 4, 2026, 6:59 PM","","Hip Adduction (Machine)",,"",2,"failure",110,9,,,
"Legs/ lower","Jan 4, 2026, 5:17 PM","Jan 4, 2026, 6:59 PM","","Hip Adduction (Machine)",,"",0,"warmup",90,5,,,
"Legs/ lower","Jan 4, 2026, 5:17 PM","Jan 4, 2026, 6:59 PM","","Hip Adduction (Machine)",,"",1,"failure",95,10,,,
"Legs/ lower","Jan 4, 2026, 5:17 PM","Jan 4, 2026, 6:59 PM","","Hip Adduction (Machine)",,"",2,"failure",110,12,,,
"PPL - (Pull)","Jan 2, 2026, 6:11 PM","Jan 2, 2026, 6:57 PM","","Lat Pulldown (Cable)",,"",0,"normal",130,8,,,
"PPL - (Pull)","Jan 2, 2026, 6:11 PM","Jan 2, 2026, 6:57 PM","","Lat Pulldown (Cable)",,"",1,"failure",115,8,,,
"PPL - (Pull)","Jan 2, 2026, 6:11 PM","Jan 2, 2026, 6:57 PM","","Seated Row (Machine)",,"",0,"failure",140,8,,,
"PPL - (Pull)","Jan 2, 2026, 6:11 PM","Jan 2, 2026, 6:57 PM","","Seated Row (Machine)",,"",1,"failure",140,7,,,
"PPL - (Pull)","Jan 2, 2026, 6:11 PM","Jan 2, 2026, 6:57 PM","","Preacher Curl (Barbell)",,"",0,"failure",50,6,,,
"PPL - (Pull)","Jan 2, 2026, 6:11 PM","Jan 2, 2026, 6:57 PM","","Preacher Curl (Barbell)",,"",1,"normal",60,7,,,
"PPL - (Pull)","Jan 2, 2026, 6:11 PM","Jan 2, 2026, 6:57 PM","","Bicep Curl (Dumbbell)",,"",0,"failure",25,9,,,
"PPL - (Pull)","Jan 2, 2026, 6:11 PM","Jan 2, 2026, 6:57 PM","","Bicep Curl (Dumbbell)",,"",1,"failure",27.5,9,,,
"PPL - (Pull)","Jan 2, 2026, 6:11 PM","Jan 2, 2026, 6:57 PM","","Stair Machine (Floors)",,"",0,"normal",,,,600,
"PPL (Push)","Jan 1, 2026, 5:38 PM","Jan 1, 2026, 6:18 PM","","Butterfly (Pec Deck)",,"",0,"warmup",110,8,,,
"PPL (Push)","Jan 1, 2026, 5:38 PM","Jan 1, 2026, 6:18 PM","","Butterfly (Pec Deck)",,"",1,"failure",120,7,,,
"PPL (Push)","Jan 1, 2026, 5:38 PM","Jan 1, 2026, 6:18 PM","","Butterfly (Pec Deck)",,"",2,"failure",120,5,,,
"PPL (Push)","Jan 1, 2026, 5:38 PM","Jan 1, 2026, 6:18 PM","","Triceps Pushdown",,"",0,"failure",47,12,,,
"PPL (Push)","Jan 1, 2026, 5:38 PM","Jan 1, 2026, 6:18 PM","","Triceps Pushdown",,"",1,"failure",53,9,,,
"PPL (Push)","Jan 1, 2026, 5:38 PM","Jan 1, 2026, 6:18 PM","","Seated Shoulder Press (Machine)",,"",0,"failure",90,7,,,
"PPL (Push)","Jan 1, 2026, 5:38 PM","Jan 1, 2026, 6:18 PM","","Seated Shoulder Press (Machine)",,"",1,"failure",80,5,,,
"PPL (Push)","Jan 1, 2026, 5:38 PM","Jan 1, 2026, 6:18 PM","","Stair Machine (Floors)",,"",0,"normal",,,,600,
"Legs/ lower","Dec 28, 2025, 3:46 PM","Dec 28, 2025, 5:52 PM","","Leg Extension (Machine)",,"",0,"failure",170,6,,,
"Legs/ lower","Dec 28, 2025, 3:46 PM","Dec 28, 2025, 5:52 PM","","Leg Extension (Machine)",,"",1,"failure",160,7,,,
"Legs/ lower","Dec 28, 2025, 3:46 PM","Dec 28, 2025, 5:52 PM","","Seated Leg Curl (Machine)",,"",0,"failure",90,5,,,
"Legs/ lower","Dec 28, 2025, 3:46 PM","Dec 28, 2025, 5:52 PM","","Seated Leg Curl (Machine)",,"",1,"failure",90,8,,,
"Legs/ lower","Dec 28, 2025, 3:46 PM","Dec 28, 2025, 5:52 PM","","Seated Leg Curl (Machine)",,"",2,"failure",85,6,,,
"Legs/ lower","Dec 28, 2025, 3:46 PM","Dec 28, 2025, 5:52 PM","","Standing Calf Raise (Machine)",,"",0,"normal",180,8,,,
"Legs/ lower","Dec 28, 2025, 3:46 PM","Dec 28, 2025, 5:52 PM","","Standing Calf Raise (Machine)",,"",1,"failure",140,8,,,
"Legs/ lower","Dec 28, 2025, 3:46 PM","Dec 28, 2025, 5:52 PM","","Standing Calf Raise (Machine)",,"",2,"failure",140,7,,,
"Legs/ lower","Dec 28, 2025, 3:46 PM","Dec 28, 2025, 5:52 PM","","Hip Adduction (Machine)",,"",0,"warmup",110,5,,,
"Legs/ lower","Dec 28, 2025, 3:46 PM","Dec 28, 2025, 5:52 PM","","Hip Adduction (Machine)",,"",1,"failure",100,7,,,
"Legs/ lower","Dec 28, 2025, 3:46 PM","Dec 28, 2025, 5:52 PM","","Hip Adduction (Machine)",,"",2,"failure",85,8,,,
"Legs/ lower","Dec 28, 2025, 3:46 PM","Dec 28, 2025, 5:52 PM","","Hip Abduction (Machine)",,"",0,"failure",90,8,,,
"Legs/ lower","Dec 28, 2025, 3:46 PM","Dec 28, 2025, 5:52 PM","","Hip Abduction (Machine)",,"",1,"failure",100,8,,,
"Legs/ lower","Dec 28, 2025, 3:46 PM","Dec 28, 2025, 5:52 PM","","Goblet Squat",,"",0,"warmup",45,12,,,
"Legs/ lower","Dec 28, 2025, 3:46 PM","Dec 28, 2025, 5:52 PM","","Goblet Squat",,"",1,"failure",65,8,,,
"Legs/ lower","Dec 28, 2025, 3:46 PM","Dec 28, 2025, 5:52 PM","","Goblet Squat",,"",2,"failure",65,8,,,
"Legs/ lower","Dec 28, 2025, 3:46 PM","Dec 28, 2025, 5:52 PM","","Stair Machine (Floors)",,"",0,"normal",,,,600,
"PPL (Push)","Dec 27, 2025, 5:58 PM","Dec 27, 2025, 6:56 PM","","Butterfly (Pec Deck)",,"",0,"warmup",100,8,,,
"PPL (Push)","Dec 27, 2025, 5:58 PM","Dec 27, 2025, 6:56 PM","","Butterfly (Pec Deck)",,"",1,"failure",120,6,,,
"PPL (Push)","Dec 27, 2025, 5:58 PM","Dec 27, 2025, 6:56 PM","","Triceps Pushdown",,"",0,"failure",44,9,,,
"PPL (Push)","Dec 27, 2025, 5:58 PM","Dec 27, 2025, 6:56 PM","","Triceps Pushdown",,"",1,"failure",44,12,,,
"PPL (Push)","Dec 27, 2025, 5:58 PM","Dec 27, 2025, 6:56 PM","","Triceps Pushdown",,"",2,"failure",49.5,6,,,
"PPL (Push)","Dec 27, 2025, 5:58 PM","Dec 27, 2025, 6:56 PM","","Chest Press (Machine)",,"",0,"failure",100,11,,,
"PPL (Push)","Dec 27, 2025, 5:58 PM","Dec 27, 2025, 6:56 PM","","Chest Press (Machine)",,"",1,"failure",105,6,,,
"PPL (Push)","Dec 27, 2025, 5:58 PM","Dec 27, 2025, 6:56 PM","","Lateral Raise (Cable)",,"",0,"failure",11,8,,,
"PPL (Push)","Dec 27, 2025, 5:58 PM","Dec 27, 2025, 6:56 PM","","Lateral Raise (Cable)",,"",1,"failure",11,7,,,
"PPL (Push)","Dec 27, 2025, 5:58 PM","Dec 27, 2025, 6:56 PM","","Lateral Raise (Cable)",,"",2,"failure",11,5,,,
"PPL (Push)","Dec 27, 2025, 5:58 PM","Dec 27, 2025, 6:56 PM","","Stair Machine (Floors)",,"",0,"normal",,,,1500,
"PPL - (Pull)","Dec 23, 2025, 6:14 PM","Dec 23, 2025, 7:06 PM","","Seated Row (Machine)",,"",0,"failure",130,5,,,
"PPL - (Pull)","Dec 23, 2025, 6:14 PM","Dec 23, 2025, 7:06 PM","","Seated Row (Machine)",,"",1,"dropset",120,2,,,
"PPL - (Pull)","Dec 23, 2025, 6:14 PM","Dec 23, 2025, 7:06 PM","","Seated Row (Machine)",,"",2,"failure",110,8,,,
"PPL - (Pull)","Dec 23, 2025, 6:14 PM","Dec 23, 2025, 7:06 PM","","Bicep Curl (Cable)",,"",0,"failure",38.5,10,,,
"PPL - (Pull)","Dec 23, 2025, 6:14 PM","Dec 23, 2025, 7:06 PM","","Bicep Curl (Cable)",,"",1,"failure",38.5,8,,,
"PPL - (Pull)","Dec 23, 2025, 6:14 PM","Dec 23, 2025, 7:06 PM","","Bicep Curl (Dumbbell)",,"",0,"failure",27.5,9,,,
"PPL - (Pull)","Dec 23, 2025, 6:14 PM","Dec 23, 2025, 7:06 PM","","Bicep Curl (Dumbbell)",,"",1,"failure",27.5,9,,,
"PPL - (Pull)","Dec 23, 2025, 6:14 PM","Dec 23, 2025, 7:06 PM","","Lat Pulldown (Machine)",,"",0,"warmup",130,8,,,
"PPL - (Pull)","Dec 23, 2025, 6:14 PM","Dec 23, 2025, 7:06 PM","","Lat Pulldown (Machine)",,"",1,"failure",150,8,,,
"PPL - (Pull)","Dec 23, 2025, 6:14 PM","Dec 23, 2025, 7:06 PM","","Lat Pulldown (Machine)",,"",2,"failure",150,6,,,
"PPL - (Pull)","Dec 23, 2025, 6:14 PM","Dec 23, 2025, 7:06 PM","","Rear Delt Reverse Fly (Machine)",,"",0,"warmup",70,5,,,
"PPL - (Pull)","Dec 23, 2025, 6:14 PM","Dec 23, 2025, 7:06 PM","","Rear Delt Reverse Fly (Machine)",,"",1,"failure",70,5,,,
"PPL - (Pull)","Dec 23, 2025, 6:14 PM","Dec 23, 2025, 7:06 PM","","Crunch (Machine)",,"",0,"failure",90,16,,,
"PPL - (Pull)","Dec 23, 2025, 6:14 PM","Dec 23, 2025, 7:06 PM","","Crunch (Machine)",,"",1,"failure",90,13,,,
"Legs/ lower","Dec 21, 2025, 6:20 PM","Dec 21, 2025, 7:40 PM","","Leg Extension (Machine)",,"",0,"warmup",140,11,,,
"Legs/ lower","Dec 21, 2025, 6:20 PM","Dec 21, 2025, 7:40 PM","","Leg Extension (Machine)",,"",1,"failure",150,11,,,
"Legs/ lower","Dec 21, 2025, 6:20 PM","Dec 21, 2025, 7:40 PM","","Seated Leg Curl (Machine)",,"",0,"failure",110,6,,,
"Legs/ lower","Dec 21, 2025, 6:20 PM","Dec 21, 2025, 7:40 PM","","Standing Calf Raise (Machine)",,"",0,"failure",90,7,,,
"Legs/ lower","Dec 21, 2025, 6:20 PM","Dec 21, 2025, 7:40 PM","","Standing Calf Raise (Machine)",,"",1,"failure",80,9,,,
"Legs/ lower","Dec 21, 2025, 6:20 PM","Dec 21, 2025, 7:40 PM","","Hip Adduction (Machine)",,"",0,"warmup",120,7,,,
"Legs/ lower","Dec 21, 2025, 6:20 PM","Dec 21, 2025, 7:40 PM","","Hip Adduction (Machine)",,"",1,"failure",110,10,,,
"Legs/ lower","Dec 21, 2025, 6:20 PM","Dec 21, 2025, 7:40 PM","","Hip Adduction (Machine)",,"",2,"failure",110,8,,,
